Numéro de notice,Titre,Facteur ou auteur,Type d'objet,Instrument niveau 1,Instrument niveau 2,Instrument niveau 3,Collection d'origine,Incontournable,URL Photographie,URL Enregistrement,Enregistrement,Continent,Pays,Code ISO-2,Ville,Coordonnées,Autres descripteurs géographiques
157947,Hautbois moderne / E.2002.15.1,"Lorée, François (1835-1902)",Instrument de musique,Instrument à vent,Hautbois,Hautbois,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027895.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
157949,"Tambour sur cadre ""yonggo"" / E.1595",Anonyme,Instrument de musique,Instrument à percussion,Tambours,Yonggo,Min Yông-Ch'an,,https://mimo-international.com/media/CM/IMAGE/CMIM000032186.jpg,,,Asie,République de Corée,KR,,,Corée
157950,Trompette à coulisse / E.1541,Anonyme,Instrument de musique,Instrument à vent,Trompettes,Trompette à coulisse,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018350.jpg,https://mimo-international.com/media/CM/AUDIO/CM0157950eCOAU000474001_12.mp3,"Méthode pour la trompette, 8e étude, Andante cantabile François Georges Auguste Dauverné, comp.. Jean-François Madeuf, trompette à coulisse",Europe,France,FR,Paris,"48.85341, 2.3488",
157952,"Cithare sur table ""komun'go"" / E.1597",Anonyme,Instrument de musique,Instrument à cordes,Cithares,Komun'go,Min Yông-Ch'an,,https://mimo-international.com/media/CM/IMAGE/CMIM000027626.jpg,,,Asie,République de Corée,KR,,,Corée
157954,Archet d'alto / E.182.2,Anonyme,Élément d'instrument de musique,,,,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000026362.jpg,,,Europe,France,FR,,,
157955,"Tambour en gobelet ""glaw ng yao"" / E.2002.8.1",Anonyme,Instrument de musique,Instrument à percussion,Tambours,Glaw ng yao,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028764.jpg,,,Asie,Thaïlande,TH,,,Asie du Sud-Est
157956,"Cithare sur caisse ""yanggum"" / E.1598",Anonyme,Instrument de musique,Instrument à cordes,Cithares,Yanggum,Min Yông-Ch'an,,https://mimo-international.com/media/CM/IMAGE/CMIM000032162.jpg,,,Asie,République de Corée,KR,,,Corée
157958,Clarinette d'amour / E.190,Anonyme,Instrument de musique,Instrument à vent,Clarinettes,Clarinette d'amour,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000013371.jpg,,,Europe,Autriche,AT,Vienne,"48.20849, 16.37208",
157959,"Cithare sur bâton ""dunde"" / E.2002.8.2",Anonyme,Instrument de musique,Instrument à cordes,Cithares,Dunde,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027623.jpg,,,Asie,Indonésie,ID,,,Célèbes | Asie du Sud-Est
157960,Flûte à conduit / E.1601,Anonyme,Instrument de musique,Instrument à vent,Flûtes,Flûte à conduit,,,https://mimo-international.com/media/CM/IMAGE/CMIM000024369.jpg,,,Europe,Roumanie,RO,,,
157962,Clarinette d'amour / E.199,Anonyme,Instrument de musique,Instrument à vent,Clarinettes,Clarinette d'amour,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000013375.jpg,,,Europe,Autriche,AT,Vienne,"48.20849, 16.37208",
157964,"Flûte à embouchure terminale de type ""nay"" / E.2002.8.3",Anonyme,Instrument de musique,Instrument à vent,Flûtes,Nay,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028232.jpg,,,Afrique,Algérie,DZ,,,Maghreb
157965,Reconstitution de psaltérion / E.927.2.13,"Tolbecque, Auguste (1830-1919)",Instrument de musique,Instrument à cordes,Cithares,Psaltérion,Charles Petit,,https://mimo-international.com/media/CM/IMAGE/CMIM000023775.jpg,,,Europe,France,FR,Niort,"46.32313, -0.45877",
157967,Reconstitution de vièle à archet / E.927.2.11,"Tolbecque, Auguste (1830-1919)",Instrument de musique,Instrument à cordes,Vièles,Vièle,Charles Petit,,https://mimo-international.com/media/CM/IMAGE/CMIM000011502.jpg,,,Europe,France,FR,Niort,"46.32313, -0.45877",
157968,"Flûte à embouchure terminale ""nay"" / E.2002.9.1",Bayat,Instrument de musique,Instrument à vent,Flûtes,Nay,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028234.jpg,,,Asie,Iran,IR,Teheran,"35.69439, 51.42151",Moyen Orient
157969,Clavicorde / E.1608,Anonyme,Instrument de musique,Instrument à clavier,Clavicordes,Clavicorde,Hugues Amédée Thibout,,https://mimo-international.com/media/CM/IMAGE/CMIM000030513.jpg,,,Europe,Italie,IT,,,Pesaro Urbino
157970,Portrait de Ludwig van Beethoven / E.2002.10.1,"Stuck, Franz von (1863-1928)",Oeuvre d'art,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000029211.jpg,,,Europe,Allemagne,DE,Munich,"48.13743, 11.57549",
157971,Kontrabasharpa / E.1609,Anonyme,Instrument de musique,Instrument à cordes,Vièles,Nyckelharpa,Hugues Amédée Thibout,,https://mimo-international.com/media/CM/IMAGE/CMIM000035307.jpg,,,Europe,Suède,SE,,,
157973,"Reconstitution de vièle ""viuelle"" / E.927.2.9","Tolbecque, Auguste (1830-1919)",Instrument de musique,Instrument à cordes,Vièles,Vièle,Charles Petit,,https://mimo-international.com/media/CM/IMAGE/CMIM000013910.jpg,,,Europe,France,FR,Niort,"46.32313, -0.45877",
157974,Saxophone soprano en si b / E.2002.11.5.1,Anonyme,Instrument de musique,Instrument à vent,Saxophones,Saxophone,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028000.jpg,https://mimo-international.com/media/CM/AUDIO/CM0157974eCOAU000367801_23.mp3,"Fantaisie pour saxophone soprano et piano opus 89 Jean-Baptiste Singelée. Claude Delangle, saxophone",Europe,France,FR,Paris,"48.85341, 2.3488",
157975,Alto / E.978.1.1,Anonyme,Instrument de musique,Instrument à cordes,Altos,Alto,,,https://mimo-international.com/media/CM/IMAGE/CMIM000015181.jpg,,,Europe,France,FR,,,
157977,Componium portatif / E.1908,Anonyme,Autre,,,,,,,,,Europe,France,FR,,,
157979,Bec de saxophone / E.2002.11.5.2,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,France,FR,Paris,"48.85341, 2.3488",
157980,Archet de dessus de viole / E.0661,Anonyme,Élément d'instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000026422.jpg,,,Europe,,,,,
157981,"Hautbois ténor ""Oboe da caccia"" / E.1610.1","Weigel, I. T. (18..-après 1850)",Instrument de musique,Instrument à vent,Hautbois,Hautbois de chasse,Hugues Amédée Thibout,,https://mimo-international.com/media/CM/IMAGE/CMIM000013700.jpg,,,Europe,Allemagne,DE,Breslau,"51.1, 17.03333",Pologne
157983,Basse de viole / E.980.2.480,Anonyme,Instrument de musique,Instrument à cordes,Violes,Basse de viole,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000036740.jpg,https://mimo-international.com/media/CM/AUDIO/CM0157983eCOAU900095701_01.mp3,"Deuxième recueil de pièces pour flûte traversière avec la basse : troisième suite en mi mineur Louis de Caix d'Hervelois. Bernard Huneau, flûte traversière",Europe,France,FR,,,
157985,Médaillon de Frédéric Chopin / E.1917,"Bovy, Antoine (1795-1877)",Oeuvre d'art,,,,Edouard Ganche,,https://mimo-international.com/media/CM/IMAGE/CMIM000022755.jpg,,,Europe,France,FR,,,
157986,"Hautbois ténor ""Oboe da caccia"" / E.1610.2","Weigel, I. T. (18..-après 1850)",Instrument de musique,Instrument à vent,Hautbois,Hautbois de chasse,Hugues Amédée Thibout,,https://mimo-international.com/media/CM/IMAGE/CMIM000010680.jpg,,,Europe,Allemagne,DE,Breslau,"51.1, 17.03333",Pologne
157988,Archet de violoncelle / E.2027,"Lamy, Alfred-Joseph (1850-1919)",Élément d'instrument de musique,,,,Paul Cesbron,,https://mimo-international.com/media/CM/IMAGE/CMIM000026297.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
157989,Trompe de chasse contrebasse en ré / E.2002.11.9.1,Anonyme,Instrument de musique,Instrument à vent,Trompes de chasse,Trompe de chasse,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027939.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
157990,Chevalet de viole d'amour / E.0738,"Lupot, Nicolas (1758-1824)",Élément d'instrument de musique,,,,,,,,,Europe,France,FR,,,
157992,Mandoline milanaise / E.1558,Anonyme,Instrument de musique,Instrument à cordes,Mandolines,Mandoline,Charlotte de Rothschild,,https://mimo-international.com/media/CM/IMAGE/CMIM000019390.jpg,,,Europe,Italie,IT,,,
157993,"Hautbois type ""rgya-gling"" / E.1625",Anonyme,Instrument de musique,Instrument à vent,Hautbois,Rgya-gling,,,https://mimo-international.com/media/CM/IMAGE/CMIM000022323.jpg,,,Asie,,,,,Tibet
157994,Chevalet / E.0735,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,,,,,
157995,Epinette des Vosges / E.1626,"Pieffort, P. (18..-18..)",Instrument de musique,Instrument à cordes,Cithares,Epinette des Vosges,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016955.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
157996,Cornophone alto en mi b / E.2002.11.10.1,Anonyme,Instrument de musique,Instrument à vent,Saxhorns,Cornophone,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027913.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
157997,Serpent droit dit basson russe / E.0703,"Tabard, Jean-Baptiste (1779-1845)",Instrument de musique,Instrument à vent,Serpents,Basson russe,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000018076.jpg,,,Europe,France,FR,Lyon,"45.74846, 4.84671",
157998,Cordier / E.0737,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,,,,,
157999,Epinette des Vosges / E.1627,"Pieffort, P. (18..-18..)",Instrument de musique,Instrument à cordes,Cithares,Epinette des Vosges,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016937.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158001,"Tambour en gobelet ""zarb"" ou ""dombak"" / E.0704",Anonyme,Instrument de musique,Instrument à percussion,Tambours,Zarb,,,https://mimo-international.com/media/CM/IMAGE/CMIM000023953.jpg,,,Asie,Iran,IR,,,Moyen Orient
158002,Trompette naturelle en forme de fleur pour Sigurd de Reyer / E.967.3.9,"Sax, Adolphe Edouard (1859-1945)",Instrument de musique,Instrument à vent,Trompettes,Trompette naturelle,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016203.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158004,Epinette des Vosges / E.1628,"Pieffort, P. (18..-18..)",Instrument de musique,Instrument à cordes,Cithares,Epinette des Vosges,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016940.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158005,Hausse d'archet / E.0736,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,,,,,
158006,Embouchure / E.0739,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,,,,,
158008,Serpent droit / E.1629,Anonyme,Instrument de musique,Instrument à vent,Serpents,Serpent,,,https://mimo-international.com/media/CM/IMAGE/CMIM000029866.jpg,,,Europe,France,FR,,,
158009,"Trompette de parade naturelle en la bémol grave, pour la Reine de Chypre d'Halévy / E.976.2.4","Sax, Adolphe (1814-1894)",Instrument de musique,Instrument à vent,Trompettes,Trompette naturelle,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016224.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158010,Basson / E.1633,"Adler, Frédéric Guillaume (1784-1854)",Instrument de musique,Instrument à vent,Bassons,Basson,,,https://mimo-international.com/media/CM/IMAGE/CMIM000010682.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158012,"Trompette de parade à pistons, pour Aïda de Verdi / E.974.11.2","Sax, Adolphe (1814-1894)",Instrument de musique,Instrument à vent,Trompettes,Trompette,,,https://mimo-international.com/media/CM/IMAGE/CMIM000034938.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158016,Archet de basse / E.0189,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,,,,,
158017,Clarinette en si bémol / E.203,"Amlingue, François Michel (1781-1844)",Instrument de musique,Instrument à vent,Clarinettes,Clarinette,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000013377.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158020,Archet de violon / E.0190,Anonyme,Élément d'instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000026211.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158021,Cornet à pistons / E.736,"Sax, Alphonse (1822-1874)",Instrument de musique,Instrument à vent,Cornets à pistons,Cornet à pistons,,,,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158024,Archet de violoncelle / E.0195,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,France,FR,,,
158025,"Trombone à pistons, en forme de saxotromba / E.974.11.17","Sax, Adolphe (1814-1894)",Instrument de musique,Instrument à vent,Trombones,Trombone,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016238.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158026,Saxhorn baryton en si bémol / E.967.3.18,"Sax, Adolphe (1814-1894)",Instrument de musique,Instrument à vent,Saxhorns,Saxhorn,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016240.jpg,https://mimo-international.com/media/CM/AUDIO/CM0158026eCOAU000749101_03.mp3,"Call me thine own Jacques-Fromental Halévy, composition ; par Jean-Baptiste Arban, arrangement. Thomas Harrison, saxhorn baryton",Europe,France,FR,Paris,"48.85341, 2.3488",
158028,Archet / E.0198,Anonyme,Élément d'instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000026214.jpg,,,Europe,,,,,
158031,Concertina / E.1636,"Wheatstone, Charles (1802-1875)",Instrument de musique,Instrument à vent,Accordéons,Concertina,,,https://mimo-international.com/media/CM/IMAGE/CMIM000022904.jpg,,,Europe,Royaume-Uni,GB,Londres,"51.50853, -0.12574",Angleterre
158032,Saxophone alto en mi b / E.2002.12.1,"Leblanc, Georges (1872-1959)",Instrument de musique,Instrument à vent,Saxophones,Saxophone,,x,https://mimo-international.com/media/CM/IMAGE/CMIM000027648.jpg,https://mimo-international.com/media/CM/AUDIO/CM0158032eCOAU000367801_21.mp3,"Concertino da Camera : 2e mouvement Jacques Ibert. Claude Delangle, saxophone",Europe,France,FR,Paris,"48.85341, 2.3488",
158033,Clarinette en fa / E.204,"Amlingue, Michel (1744-1816)",Instrument de musique,Instrument à vent,Clarinettes,Clarinette,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000013378.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158034,Saxophone ténor en do / E.2002.12.2,"Sax, Adolphe Edouard (1859-1945)",Instrument de musique,Instrument à vent,Saxophones,Saxophone,,x,https://mimo-international.com/media/CM/IMAGE/CMIM000027643.jpg,https://mimo-international.com/media/CM/AUDIO/CM0158034eCOAU000367801_19.mp3,"Boléro : extrait Maurice Ravel. Claude Delangle, saxophone",Europe,France,FR,Paris,"48.85341, 2.3488",
158036,Reconstitution de basse de viole / E.0202,"Tolbecque, Auguste (1830-1919)",Instrument de musique,Instrument à cordes,Violes,Basse de viole,Charles Petit,,https://mimo-international.com/media/CM/IMAGE/CMIM000011309.jpg,,,Europe,France,FR,Niort,"46.32313, -0.45877",
158037,Reconstitution de viole d'amour / E.0203,"Tolbecque, Auguste (1830-1919)",Instrument de musique,Instrument à cordes,Violes,Viole d'amour,Charles Petit,,https://mimo-international.com/media/CM/IMAGE/CMIM000013876.jpg,,,Europe,France,FR,Niort,"46.32313, -0.45877",
158039,Glass harmonicon / E.2002.13.1,Anonyme,Instrument de musique,Instrument à percussion,Métallophones,Glockenspiel,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027719.jpg,,,Europe,Royaume-Uni,GB,Londres,"51.50853, -0.12574",Angleterre
158041,Vielle à roue / E.1638,"Louvet, Pierre (1709-1784)",Instrument de musique,Instrument à cordes,Vielles à roue,Vielle à roue,,,https://mimo-international.com/media/CM/IMAGE/CMIM000010684.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158045,Viole d'amour / E.0204,Anonyme,Instrument de musique,Instrument à cordes,Violes,Viole d'amour,,,https://mimo-international.com/media/CM/IMAGE/CMIM000011313.jpg,,,Europe,France,FR,,,
158046,Harpe / E.2002.13.3,"Naderman, Jean Henri (1734-1799)",Instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027304.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158048,Reconstitution de lirone / E.0205,"Tolbecque, Auguste (1830-1919)",Instrument de musique,,,,Charles Petit,,https://mimo-international.com/media/CM/IMAGE/CMIM000013878.jpg,,,Europe,France,FR,Niort,"46.32313, -0.45877",
158049,Violon / E.2002.14.1,"Chanot, Georges II (1801-1883)",Instrument de musique,Instrument à cordes,Violons,Violon,,,https://mimo-international.com/media/CM/IMAGE/CMIM000029440.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158050,Musette à soufflet / E.1639,"Bechonnet, Joseph (1820-1900)",Instrument de musique,Instrument à vent,Cornemuses,Musette,,,https://mimo-international.com/media/CM/IMAGE/CMIM000022817.jpg,,,Europe,France,FR,Effiat,"46.03996, 3.25554",
158054,Galoubet / E.1648,Long (18..-?),Instrument de musique,Instrument à vent,Flûtes,Galoubet,,,https://mimo-international.com/media/CM/IMAGE/CMIM000010690.jpg,,,Europe,France,FR,La Ciotat,"43.17476, 5.60449",
158056,Piano-harmonium / E.2002.17.1,"Debain, Alexandre François (1809-1877)",Instrument de musique,Instrument à clavier,Pianos,Piano,,,https://mimo-international.com/media/CM/IMAGE/CMIM000031917.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158057,Cecilium / E.1649,"Gromard, Quentin de (18..-19..)",Instrument de musique,Instrument à vent,Accordéons,Cécilium,,,https://mimo-international.com/media/CM/IMAGE/CMIM000030999.jpg,,,Europe,France,FR,Eu (Seine-Maritime),"50.04606, 1.42079",
158059,Harmonium / E.1651,"Guéroult, Georges (1839-1920)",Instrument de musique,Instrument à clavier,Harmoniums,Harmonium,,,https://mimo-international.com/media/CM/IMAGE/CMIM000030368.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158061,Cithare / E.1652,Anonyme,Instrument de musique,Instrument à cordes,Cithares,Cithare,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016973.jpg,,,Europe,Allemagne,DE,,,
158062,Portrait de François-Adrien Boïeldieu / E.995.6.255,"Legeron, J.",Oeuvre d'art,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020931.jpg,,,Europe,France,FR,Rouen,"49.44313, 1.09932",
158063,Accordéon bissonore / E.2002.19.1,Anonyme,Instrument de musique,Instrument à vent,Accordéons,Accordéon,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027770.jpg,,,Europe,Allemagne,DE,,,
158065,"Orgue à bouche ""khaen"" / E.1654",Anonyme,Instrument de musique,Instrument à vent,Orgues à bouche,Khaen,,,https://mimo-international.com/media/CM/IMAGE/CMIM000024428.jpg,,,Asie,Laos,LA,,,Asie du Sud-Est
158067,Guitare théorbée / E.1655,"Tournier, Joseph-Alexis (1842-1920)",Instrument de musique,Instrument à cordes,Guitares,Guitare,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016425.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158070,Violon / E.1661,"Lupot, François II (1774-1838)",Instrument de musique,Instrument à cordes,Violons,Violon,,,https://mimo-international.com/media/CM/IMAGE/CMIM000010695.jpg,,,Europe,France,FR,Orléans,"47.90289, 1.90389",
158073,Archicistre / E.1662,Anonyme,Instrument de musique,Instrument à cordes,Cistres,Archicistre,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016724.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
158077,Guitare / E.1664,Gand (17..-après 1774),Instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016428.jpg,,,Europe,France,FR,Toulouse,"43.60426, 1.44367",
158079,Guitare-lyre / E.1665,"Gand, Charles François (1787-1845)",Instrument de musique,Instrument à cordes,Guitares,Lyre guitare,,,https://mimo-international.com/media/CM/IMAGE/CMIM000016432.jpg,,,Europe,France,FR,Versailles,"48.80359, 2.13424",
158084,Violon / E.0206,Anonyme,Instrument de musique,Instrument à cordes,Violons,Violon,,,https://mimo-international.com/media/CM/IMAGE/CMIM000011321.jpg,,,Europe,France,FR,Lyon,"45.74846, 4.84671",
